nr_of_tries_median,nr_of_tries_sum,total_nr_of_empty_and_wrong_answers,f1,f1_score_IGNORE_TYPE
6.0,58.333333333333336,23.666666666666668,0.4979757085020243,0.7449392712550607
8.0,70.0,34.666666666666664,0.4979757085020243,0.7449392712550607
8.0,72.33333333333333,31.666666666666668,0.4979757085020243,0.7449392712550607
8.0,77.33333333333333,22.666666666666668,0.4979757085020243,0.7449392712550607
5.666666666666667,54.333333333333336,14.333333333333334,0.4979757085020243,0.7449392712550607
5.666666666666667,56.666666666666664,11.333333333333334,0.4979757085020243,0.7449392712550607
5.666666666666667,61.666666666666664,2.3333333333333335,0.4979757085020243,0.7449392712550607
7.666666666666667,68.33333333333333,22.333333333333332,0.4979757085020243,0.7449392712550607
7.666666666666667,73.33333333333333,13.333333333333334,0.4979757085020243,0.7449392712550607
7.666666666666667,75.66666666666667,10.333333333333334,0.4979757085020243,0.7449392712550607
6.333333333333333,56.333333333333336,14.0,0.40890688259109303,0.5991902834008097
8.333333333333334,72.0,40.333333333333336,0.5344129554655871,0.5344129554655871
8.666666666666666,69.66666666666667,33.666666666666664,0.5344129554655871,0.5344129554655871
6.333333333333333,54.0,13.333333333333334,0.5546558704453441,0.6437246963562753
8.333333333333334,65.66666666666667,24.333333333333332,0.5303643724696356,0.6234817813765182
8.333333333333334,68.0,21.333333333333332,0.4898785425101215,0.5951417004048583
8.333333333333334,73.0,12.333333333333334,0.3441295546558704,0.5020242914979757
6.333333333333333,64.0,30.666666666666668,0.40890688259109303,0.5991902834008097
6.666666666666667,61.666666666666664,24.0,0.40890688259109303,0.5991902834008097
4.333333333333333,46.0,3.6666666666666665,0.42914979757085014,0.5182186234817814
6.333333333333333,57.666666666666664,14.666666666666666,0.40890688259109303,0.5991902834008097
6.333333333333333,60.0,11.666666666666666,0.42105263157894735,0.6437246963562753
6.333333333333333,65.0,2.6666666666666665,0.40890688259109303,0.5991902834008097
8.666666666666666,77.33333333333333,50.333333333333336,0.5344129554655871,0.5344129554655871
6.333333333333333,61.666666666666664,30.0,0.5546558704453441,0.6437246963562753
8.333333333333334,73.33333333333333,41.0,0.5303643724696356,0.6234817813765182
8.333333333333334,75.66666666666667,38.0,0.4898785425101215,0.5951417004048583
8.333333333333334,80.66666666666667,29.0,0.3441295546558704,0.5020242914979757
6.666666666666667,59.333333333333336,23.333333333333332,0.5546558704453441,0.6437246963562753
8.666666666666666,71.0,34.333333333333336,0.5303643724696356,0.6234817813765182
8.666666666666666,73.33333333333333,31.333333333333332,0.4898785425101215,0.5951417004048583
8.666666666666666,78.33333333333333,22.333333333333332,0.3441295546558704,0.5020242914979757
6.333333333333333,55.333333333333336,14.0,0.5708502024291497,0.659919028340081
6.333333333333333,57.666666666666664,11.0,0.5546558704453441,0.6437246963562753
6.333333333333333,62.666666666666664,2.0,0.5546558704453441,0.6437246963562753
8.333333333333334,69.33333333333333,22.0,0.48582995951417,0.680161943319838
8.333333333333334,74.33333333333333,13.0,0.340080971659919,0.5910931174089069
8.333333333333334,76.66666666666667,10.0,0.3724696356275303,0.582995951417004
8.0,71.66666666666667,42.0,0.3724696356275303,0.562753036437247
8.333333333333334,69.33333333333333,35.333333333333336,0.3724696356275303,0.562753036437247
6.0,53.666666666666664,15.0,0.47368421052631576,0.6963562753036437
8.0,65.33333333333333,26.0,0.3684210526315789,0.6153846153846154
8.0,67.66666666666667,23.0,0.39676113360323895,0.6720647773279352
8.0,72.66666666666667,14.0,0.27530364372469635,0.6234817813765182
10.333333333333334,85.0,61.666666666666664,0.3684210526315789,0.3684210526315789
8.0,69.33333333333333,41.333333333333336,0.5708502024291497,0.659919028340081
10.0,81.0,52.333333333333336,0.3522267206477733,0.44534412955465585
10.0,83.33333333333333,49.333333333333336,0.38461538461538464,0.5465587044534413
10.0,88.33333333333333,40.333333333333336,0.3076923076923077,0.46558704453441296
8.333333333333334,67.0,34.666666666666664,0.5708502024291497,0.659919028340081
10.333333333333334,78.66666666666667,45.666666666666664,0.3522267206477733,0.44534412955465585
10.333333333333334,81.0,42.666666666666664,0.38461538461538464,0.5465587044534413
10.333333333333334,86.0,33.666666666666664,0.3076923076923077,0.46558704453441296
8.0,63.0,25.333333333333332,0.5668016194331984,0.659919028340081
8.0,65.33333333333333,22.333333333333332,0.5263157894736842,0.7165991902834008
8.0,70.33333333333333,13.333333333333334,0.38056680161943324,0.6275303643724697
10.0,77.0,33.333333333333336,0.3684210526315789,0.6194331983805668
10.0,82.0,24.333333333333332,0.291497975708502,0.5425101214574899
10.0,84.33333333333333,21.333333333333332,0.3157894736842105,0.582995951417004
8.333333333333334,77.0,52.0,0.3724696356275303,0.562753036437247
6.0,61.333333333333336,31.666666666666668,0.47368421052631576,0.6963562753036437
8.0,73.0,42.666666666666664,0.3684210526315789,0.6153846153846154
8.0,75.33333333333333,39.666666666666664,0.39676113360323895,0.6720647773279352
8.0,80.33333333333333,30.666666666666668,0.27530364372469635,0.6234817813765182
6.333333333333333,59.0,25.0,0.47368421052631576,0.6963562753036437
8.333333333333334,70.66666666666667,36.0,0.3684210526315789,0.6153846153846154
8.333333333333334,73.0,33.0,0.39676113360323895,0.6720647773279352
8.333333333333334,78.0,24.0,0.27530364372469635,0.6234817813765182
6.0,55.0,15.666666666666666,0.47368421052631576,0.6963562753036437
6.0,57.333333333333336,12.666666666666666,0.48582995951417,0.7408906882591093
6.0,62.333333333333336,3.6666666666666665,0.4412955465587044,0.7246963562753036
8.0,69.0,23.666666666666668,0.39271255060728744,0.7246963562753036
8.0,74.0,14.666666666666666,0.27125506072874495,0.6761133603238867
8.0,76.33333333333333,11.666666666666666,0.29959514170040485,0.6882591093117408
8.333333333333334,74.66666666666667,51.333333333333336,0.5708502024291497,0.659919028340081
10.333333333333334,86.33333333333333,62.333333333333336,0.3522267206477733,0.44534412955465585
10.333333333333334,88.66666666666667,59.333333333333336,0.38461538461538464,0.5465587044534413
10.333333333333334,93.66666666666667,50.333333333333336,0.3076923076923077,0.46558704453441296
8.0,70.66666666666667,42.0,0.5668016194331984,0.659919028340081
8.0,73.0,39.0,0.5263157894736842,0.7165991902834008
8.0,78.0,30.0,0.38056680161943324,0.6275303643724697
10.0,84.66666666666667,50.0,0.3684210526315789,0.6194331983805668
10.0,89.66666666666667,41.0,0.291497975708502,0.5425101214574899
10.0,92.0,38.0,0.3157894736842105,0.582995951417004
8.333333333333334,68.33333333333333,35.333333333333336,0.5668016194331984,0.659919028340081
8.333333333333334,70.66666666666667,32.333333333333336,0.5263157894736842,0.7165991902834008
8.333333333333334,75.66666666666667,23.333333333333332,0.38056680161943324,0.6275303643724697
10.333333333333334,82.33333333333333,43.333333333333336,0.3684210526315789,0.6194331983805668
10.333333333333334,87.33333333333333,34.333333333333336,0.291497975708502,0.5425101214574899
10.333333333333334,89.66666666666667,31.333333333333332,0.3157894736842105,0.582995951417004
8.0,66.66666666666667,23.0,0.5222672064777328,0.7165991902834008
8.0,71.66666666666667,14.0,0.3765182186234818,0.6275303643724697
8.0,74.0,11.0,0.3684210526315789,0.7044534412955465
10.0,85.66666666666667,22.0,0.29959514170040485,0.6558704453441295
6.0,55.666666666666664,12.666666666666666,0.31877729257641924,0.39301310043668125
4.0,47.666666666666664,3.0,0.3624454148471616,0.4366812227074236
6.0,63.333333333333336,29.333333333333332,0.31877729257641924,0.39301310043668125
6.333333333333333,61.0,22.666666666666668,0.31877729257641924,0.39301310043668125
4.0,45.333333333333336,2.3333333333333335,0.31877729257641924,0.39301310043668125
6.0,57.0,13.333333333333334,0.31877729257641924,0.39301310043668125
6.0,59.333333333333336,10.333333333333334,0.31877729257641924,0.39301310043668125
6.0,64.33333333333333,1.3333333333333333,0.31877729257641924,0.39301310043668125
5.666666666666667,55.333333333333336,14.333333333333334,0.31877729257641924,0.39301310043668125
7.666666666666667,71.0,40.666666666666664,0.31877729257641924,0.39301310043668125
8.0,68.66666666666667,34.0,0.31877729257641924,0.39301310043668125
5.666666666666667,53.0,13.666666666666666,0.31877729257641924,0.39301310043668125
7.666666666666667,64.66666666666667,24.666666666666668,0.31877729257641924,0.39301310043668125
7.666666666666667,67.0,21.666666666666668,0.31877729257641924,0.39301310043668125
7.666666666666667,72.0,12.666666666666666,0.31877729257641924,0.39301310043668125
5.666666666666667,63.0,31.0,0.31877729257641924,0.39301310043668125
6.0,60.666666666666664,24.333333333333332,0.31877729257641924,0.39301310043668125
3.6666666666666665,45.0,4.0,0.31877729257641924,0.39301310043668125
5.666666666666667,56.666666666666664,15.0,0.31877729257641924,0.39301310043668125
5.666666666666667,59.0,12.0,0.31877729257641924,0.39301310043668125
5.666666666666667,64.0,3.0,0.31877729257641924,0.39301310043668125
8.0,76.33333333333333,50.666666666666664,0.31877729257641924,0.39301310043668125
5.666666666666667,60.666666666666664,30.333333333333332,0.31877729257641924,0.39301310043668125
7.666666666666667,72.33333333333333,41.333333333333336,0.31877729257641924,0.39301310043668125
7.666666666666667,74.66666666666667,38.333333333333336,0.31877729257641924,0.39301310043668125
7.666666666666667,79.66666666666667,29.333333333333332,0.31877729257641924,0.39301310043668125
6.0,58.333333333333336,23.666666666666668,0.31877729257641924,0.39301310043668125
8.0,70.0,34.666666666666664,0.31877729257641924,0.39301310043668125
8.0,72.33333333333333,31.666666666666668,0.31877729257641924,0.39301310043668125
8.0,77.33333333333333,22.666666666666668,0.31877729257641924,0.39301310043668125
5.666666666666667,54.333333333333336,14.333333333333334,0.31877729257641924,0.39301310043668125
5.666666666666667,56.666666666666664,11.333333333333334,0.31877729257641924,0.39301310043668125
5.666666666666667,61.666666666666664,2.3333333333333335,0.31877729257641924,0.39301310043668125
7.666666666666667,68.33333333333333,22.333333333333332,0.31877729257641924,0.39301310043668125
7.666666666666667,73.33333333333333,13.333333333333334,0.31877729257641924,0.39301310043668125
7.666666666666667,75.66666666666667,10.333333333333334,0.31877729257641924,0.39301310043668125
6.333333333333333,56.333333333333336,14.0,0.39301310043668125,0.44541484716157204
8.333333333333334,72.0,40.333333333333336,0.3537117903930131,0.3537117903930131
8.666666666666666,69.66666666666667,33.666666666666664,0.3537117903930131,0.3537117903930131
6.333333333333333,54.0,13.333333333333334,0.4366812227074236,0.5109170305676856
8.333333333333334,65.66666666666667,24.333333333333332,0.3406113537117904,0.3406113537117904
8.333333333333334,68.0,21.333333333333332,0.5152838427947598,0.6462882096069869
8.333333333333334,73.0,12.333333333333334,0.25327510917030566,0.25327510917030566
6.333333333333333,64.0,30.666666666666668,0.39301310043668125,0.44541484716157204
6.666666666666667,61.666666666666664,24.0,0.39301310043668125,0.44541484716157204
4.333333333333333,46.0,3.6666666666666665,0.39301310043668125,0.44541484716157204
6.333333333333333,57.666666666666664,14.666666666666666,0.39301310043668125,0.44541484716157204
6.333333333333333,60.0,11.666666666666666,0.39301310043668125,0.44541484716157204
6.333333333333333,65.0,2.6666666666666665,0.39301310043668125,0.44541484716157204
8.666666666666666,77.33333333333333,50.333333333333336,0.3537117903930131,0.3537117903930131
6.333333333333333,61.666666666666664,30.0,0.4366812227074236,0.5109170305676856
8.333333333333334,73.33333333333333,41.0,0.3406113537117904,0.3406113537117904
8.333333333333334,75.66666666666667,38.0,0.5152838427947598,0.6462882096069869
8.333333333333334,80.66666666666667,29.0,0.25327510917030566,0.25327510917030566
6.666666666666667,59.333333333333336,23.333333333333332,0.4366812227074236,0.5109170305676856
8.666666666666666,71.0,34.333333333333336,0.3406113537117904,0.3406113537117904
8.666666666666666,73.33333333333333,31.333333333333332,0.5152838427947598,0.6462882096069869
8.666666666666666,78.33333333333333,22.333333333333332,0.25327510917030566,0.25327510917030566
6.333333333333333,55.333333333333336,14.0,0.7074235807860262,0.7816593886462881
6.333333333333333,57.666666666666664,11.0,0.5589519650655022,0.6331877729257642
6.333333333333333,62.666666666666664,2.0,0.5327510917030568,0.6069868995633187
8.333333333333334,69.33333333333333,22.0,0.462882096069869,0.5938864628820961
8.333333333333334,74.33333333333333,13.0,0.24017467248908297,0.24017467248908297
8.333333333333334,76.66666666666667,10.0,0.3624454148471616,0.49344978165938863
8.0,71.66666666666667,42.0,0.39301310043668125,0.44541484716157204
8.333333333333334,69.33333333333333,35.333333333333336,0.39301310043668125,0.44541484716157204
6.0,53.666666666666664,15.0,0.34497816593886466,0.4192139737991266
8.0,65.33333333333333,26.0,0.39301310043668125,0.44541484716157204
8.0,67.66666666666667,23.0,0.39301310043668125,0.44541484716157204
8.0,72.66666666666667,14.0,0.39301310043668125,0.44541484716157204
10.333333333333334,85.0,61.666666666666664,0.7510917030567685,0.7510917030567685
8.0,69.33333333333333,41.333333333333336,0.777292576419214,0.851528384279476
10.0,81.0,52.333333333333336,0.6812227074235808,0.6812227074235808
10.0,83.33333333333333,49.333333333333336,0.5152838427947598,0.6462882096069869
10.0,88.33333333333333,40.333333333333336,0.519650655021834,0.519650655021834
8.333333333333334,67.0,34.666666666666664,0.777292576419214,0.851528384279476
10.333333333333334,78.66666666666667,45.666666666666664,0.6812227074235808,0.6812227074235808
10.333333333333334,81.0,42.666666666666664,0.5152838427947598,0.6462882096069869
10.333333333333334,86.0,33.666666666666664,0.519650655021834,0.519650655021834
8.0,63.0,25.333333333333332,0.777292576419214,0.851528384279476
8.0,65.33333333333333,22.333333333333332,0.5589519650655022,0.6331877729257642
8.0,70.33333333333333,13.333333333333334,0.5676855895196506,0.6419213973799127
10.0,77.0,33.333333333333336,0.462882096069869,0.5938864628820961
10.0,82.0,24.333333333333332,0.462882096069869,0.462882096069869
10.0,84.33333333333333,21.333333333333332,0.3624454148471616,0.49344978165938863
8.333333333333334,77.0,52.0,0.39301310043668125,0.44541484716157204
6.0,61.333333333333336,31.666666666666668,0.34497816593886466,0.4192139737991266
8.0,73.0,42.666666666666664,0.39301310043668125,0.44541484716157204
8.0,75.33333333333333,39.666666666666664,0.39301310043668125,0.44541484716157204
8.0,80.33333333333333,30.666666666666668,0.39301310043668125,0.44541484716157204
6.333333333333333,59.0,25.0,0.34497816593886466,0.4192139737991266
8.333333333333334,70.66666666666667,36.0,0.39301310043668125,0.44541484716157204
8.333333333333334,73.0,33.0,0.39301310043668125,0.44541484716157204
8.333333333333334,78.0,24.0,0.39301310043668125,0.44541484716157204
6.0,55.0,15.666666666666666,0.34497816593886466,0.4192139737991266
6.0,57.333333333333336,12.666666666666666,0.34497816593886466,0.4192139737991266
6.0,62.333333333333336,3.6666666666666665,0.34497816593886466,0.4192139737991266
8.0,69.0,23.666666666666668,0.39301310043668125,0.44541484716157204
8.0,74.0,14.666666666666666,0.39301310043668125,0.44541484716157204
8.0,76.33333333333333,11.666666666666666,0.39301310043668125,0.44541484716157204
8.333333333333334,74.66666666666667,51.333333333333336,0.777292576419214,0.851528384279476
10.333333333333334,86.33333333333333,62.333333333333336,0.6812227074235808,0.6812227074235808
10.333333333333334,88.66666666666667,59.333333333333336,0.5152838427947598,0.6462882096069869
10.333333333333334,93.66666666666667,50.333333333333336,0.519650655021834,0.519650655021834
8.0,70.66666666666667,42.0,0.777292576419214,0.851528384279476
8.0,73.0,39.0,0.5589519650655022,0.6331877729257642
8.0,78.0,30.0,0.5676855895196506,0.6419213973799127
10.0,84.66666666666667,50.0,0.462882096069869,0.5938864628820961
10.0,89.66666666666667,41.0,0.462882096069869,0.462882096069869
10.0,92.0,38.0,0.3624454148471616,0.49344978165938863
8.333333333333334,68.33333333333333,35.333333333333336,0.777292576419214,0.851528384279476
8.333333333333334,70.66666666666667,32.333333333333336,0.5589519650655022,0.6331877729257642
8.333333333333334,75.66666666666667,23.333333333333332,0.5676855895196506,0.6419213973799127
10.333333333333334,82.33333333333333,43.333333333333336,0.462882096069869,0.5938864628820961
10.333333333333334,87.33333333333333,34.333333333333336,0.462882096069869,0.462882096069869
10.333333333333334,89.66666666666667,31.333333333333332,0.3624454148471616,0.49344978165938863
8.0,66.66666666666667,23.0,0.5589519650655022,0.6331877729257642
8.0,71.66666666666667,14.0,0.5676855895196506,0.6419213973799127
8.0,74.0,11.0,0.4192139737991266,0.49344978165938863
10.0,85.66666666666667,22.0,0.314410480349345,0.44541484716157204
6.0,55.666666666666664,12.666666666666666,0.6160714285714286,0.7410714285714286
4.0,47.666666666666664,3.0,0.49107142857142855,0.6160714285714286
6.0,63.333333333333336,29.333333333333332,0.6160714285714286,0.7410714285714286
6.333333333333333,61.0,22.666666666666668,0.6160714285714286,0.7410714285714286
4.0,45.333333333333336,2.3333333333333335,0.5357142857142857,0.7589285714285714
6.0,57.0,13.333333333333334,0.5714285714285714,0.6964285714285714
6.0,59.333333333333336,10.333333333333334,0.3080357142857143,0.5669642857142857
6.0,64.33333333333333,1.3333333333333333,0.45982142857142855,0.7276785714285714
5.666666666666667,55.333333333333336,14.333333333333334,0.49107142857142855,0.6116071428571429
7.666666666666667,71.0,40.666666666666664,0.5,0.6205357142857143
8.0,68.66666666666667,34.0,0.5,0.6205357142857143
5.666666666666667,53.0,13.666666666666666,0.5357142857142857,0.7589285714285714
7.666666666666667,64.66666666666667,24.666666666666668,0.59375,0.7142857142857143
7.666666666666667,67.0,21.666666666666668,0.3080357142857143,0.5669642857142857
7.666666666666667,72.0,12.666666666666666,0.45982142857142855,0.7366071428571429
5.666666666666667,63.0,31.0,0.49107142857142855,0.6116071428571429
6.0,60.666666666666664,24.333333333333332,0.49107142857142855,0.6116071428571429
3.6666666666666665,45.0,4.0,0.5357142857142857,0.7589285714285714
5.666666666666667,56.666666666666664,15.0,0.5848214285714286,0.7053571428571429
5.666666666666667,59.0,12.0,0.3080357142857143,0.5669642857142857
5.666666666666667,64.0,3.0,0.45089285714285715,0.7276785714285714
8.0,76.33333333333333,50.666666666666664,0.5,0.6205357142857143
5.666666666666667,60.666666666666664,30.333333333333332,0.5357142857142857,0.7589285714285714
7.666666666666667,72.33333333333333,41.333333333333336,0.59375,0.7142857142857143
7.666666666666667,74.66666666666667,38.333333333333336,0.3080357142857143,0.5669642857142857
7.666666666666667,79.66666666666667,29.333333333333332,0.45982142857142855,0.7366071428571429
6.0,58.333333333333336,23.666666666666668,0.5357142857142857,0.7589285714285714
8.0,70.0,34.666666666666664,0.59375,0.7142857142857143
8.0,72.33333333333333,31.666666666666668,0.3080357142857143,0.5669642857142857
8.0,77.33333333333333,22.666666666666668,0.45982142857142855,0.7366071428571429
5.666666666666667,54.333333333333336,14.333333333333334,0.5357142857142857,0.7589285714285714
5.666666666666667,56.666666666666664,11.333333333333334,0.3794642857142857,0.6383928571428571
5.666666666666667,61.666666666666664,2.3333333333333335,0.5357142857142857,0.7589285714285714
7.666666666666667,68.33333333333333,22.333333333333332,0.3080357142857143,0.5669642857142857
7.666666666666667,73.33333333333333,13.333333333333334,0.4955357142857143,0.7723214285714286
7.666666666666667,75.66666666666667,10.333333333333334,0.3080357142857143,0.5669642857142857
6.333333333333333,56.333333333333336,14.0,0.45535714285714285,0.46875
8.333333333333334,72.0,40.333333333333336,0.41517857142857145,0.42857142857142855
8.666666666666666,69.66666666666667,33.666666666666664,0.41517857142857145,0.42857142857142855
6.333333333333333,54.0,13.333333333333334,0.5133928571428571,0.75
8.333333333333334,65.66666666666667,24.333333333333332,0.4955357142857143,0.5089285714285714
8.333333333333334,68.0,21.333333333333332,0.28125,0.5089285714285714
8.333333333333334,73.0,12.333333333333334,0.38392857142857145,0.5401785714285714
6.333333333333333,64.0,30.666666666666668,0.45535714285714285,0.46875
6.666666666666667,61.666666666666664,24.0,0.45535714285714285,0.46875
4.333333333333333,46.0,3.6666666666666665,0.5535714285714286,0.75
6.333333333333333,57.666666666666664,14.666666666666666,0.5357142857142857,0.5491071428571429
6.333333333333333,60.0,11.666666666666666,0.29910714285714285,0.5401785714285714
6.333333333333333,65.0,2.6666666666666665,0.42410714285714285,0.5803571428571429
8.666666666666666,77.33333333333333,50.333333333333336,0.41517857142857145,0.42857142857142855
6.333333333333333,61.666666666666664,30.0,0.5133928571428571,0.75
8.333333333333334,73.33333333333333,41.0,0.4955357142857143,0.5089285714285714
8.333333333333334,75.66666666666667,38.0,0.28125,0.5089285714285714
8.333333333333334,80.66666666666667,29.0,0.38392857142857145,0.5401785714285714
6.666666666666667,59.333333333333336,23.333333333333332,0.5133928571428571,0.75
8.666666666666666,71.0,34.333333333333336,0.4955357142857143,0.5089285714285714
8.666666666666666,73.33333333333333,31.333333333333332,0.29910714285714285,0.5401785714285714
8.666666666666666,78.33333333333333,22.333333333333332,0.38392857142857145,0.5401785714285714
6.333333333333333,55.333333333333336,14.0,0.5357142857142857,0.7589285714285714
6.333333333333333,57.666666666666664,11.0,0.4330357142857143,0.7053571428571429
6.333333333333333,62.666666666666664,2.0,0.41517857142857145,0.75
8.333333333333334,69.33333333333333,22.0,0.29910714285714285,0.5401785714285714
8.333333333333334,74.33333333333333,13.0,0.41964285714285715,0.5758928571428571
8.333333333333334,76.66666666666667,10.0,0.28125,0.5223214285714286
8.0,71.66666666666667,42.0,0.20089285714285715,0.20089285714285715
8.333333333333334,69.33333333333333,35.333333333333336,0.20089285714285715,0.20089285714285715
6.0,53.666666666666664,15.0,0.5669642857142857,0.75
8.0,65.33333333333333,26.0,0.29910714285714285,0.29910714285714285
8.0,67.66666666666667,23.0,0.28125,0.5089285714285714
8.0,72.66666666666667,14.0,0.16071428571428573,0.3169642857142857
10.333333333333334,85.0,61.666666666666664,0.14732142857142858,0.14732142857142858
8.0,69.33333333333333,41.333333333333336,0.5357142857142857,0.7589285714285714
10.0,81.0,52.333333333333336,0.26785714285714285,0.26785714285714285
10.0,83.33333333333333,49.333333333333336,0.28125,0.5089285714285714
10.0,88.33333333333333,40.333333333333336,0.10714285714285714,0.26785714285714285
8.333333333333334,67.0,34.666666666666664,0.5357142857142857,0.7589285714285714
10.333333333333334,78.66666666666667,45.666666666666664,0.26785714285714285,0.26785714285714285
10.333333333333334,81.0,42.666666666666664,0.28125,0.5089285714285714
10.333333333333334,86.0,33.666666666666664,0.10714285714285714,0.26785714285714285
8.0,63.0,25.333333333333332,0.5357142857142857,0.7589285714285714
8.0,65.33333333333333,22.333333333333332,0.3080357142857143,0.5357142857142857
8.0,70.33333333333333,13.333333333333334,0.38392857142857145,0.7633928571428571
10.0,77.0,33.333333333333336,0.28125,0.5089285714285714
10.0,82.0,24.333333333333332,0.16964285714285715,0.32589285714285715
10.0,84.33333333333333,21.333333333333332,0.28125,0.5089285714285714
8.333333333333334,77.0,52.0,0.20089285714285715,0.20089285714285715
6.0,61.333333333333336,31.666666666666668,0.5669642857142857,0.75
8.0,73.0,42.666666666666664,0.29910714285714285,0.29910714285714285
8.0,75.33333333333333,39.666666666666664,0.28125,0.5089285714285714
8.0,80.33333333333333,30.666666666666668,0.16071428571428573,0.3169642857142857
6.333333333333333,59.0,25.0,0.5669642857142857,0.75
8.333333333333334,70.66666666666667,36.0,0.29910714285714285,0.29910714285714285
8.333333333333334,73.0,33.0,0.28125,0.5089285714285714
8.333333333333334,78.0,24.0,0.16071428571428573,0.3169642857142857
6.0,55.0,15.666666666666666,0.5357142857142857,0.7589285714285714
6.0,57.333333333333336,12.666666666666666,0.3080357142857143,0.5357142857142857
6.0,62.333333333333336,3.6666666666666665,0.45535714285714285,0.75
8.0,69.0,23.666666666666668,0.30357142857142855,0.53125
8.0,74.0,14.666666666666666,0.20089285714285715,0.35714285714285715
8.0,76.33333333333333,11.666666666666666,0.28125,0.5089285714285714
8.333333333333334,74.66666666666667,51.333333333333336,0.5357142857142857,0.7589285714285714
10.333333333333334,86.33333333333333,62.333333333333336,0.26785714285714285,0.26785714285714285
10.333333333333334,88.66666666666667,59.333333333333336,0.28125,0.5089285714285714
10.333333333333334,93.66666666666667,50.333333333333336,0.10714285714285714,0.26785714285714285
8.0,70.66666666666667,42.0,0.5357142857142857,0.7589285714285714
8.0,73.0,39.0,0.3080357142857143,0.5357142857142857
8.0,78.0,30.0,0.42410714285714285,0.7589285714285714
10.0,84.66666666666667,50.0,0.28125,0.5089285714285714
10.0,89.66666666666667,41.0,0.16964285714285715,0.32589285714285715
10.0,92.0,38.0,0.28125,0.5089285714285714
8.333333333333334,68.33333333333333,35.333333333333336,0.5357142857142857,0.7589285714285714
8.333333333333334,70.66666666666667,32.333333333333336,0.3080357142857143,0.5357142857142857
8.333333333333334,75.66666666666667,23.333333333333332,0.42410714285714285,0.7589285714285714
10.333333333333334,82.33333333333333,43.333333333333336,0.28125,0.5089285714285714
10.333333333333334,87.33333333333333,34.333333333333336,0.16964285714285715,0.32589285714285715
10.333333333333334,89.66666666666667,31.333333333333332,0.28125,0.5089285714285714
8.0,66.66666666666667,23.0,0.32589285714285715,0.5848214285714286
8.0,71.66666666666667,14.0,0.5357142857142857,0.7589285714285714
8.0,74.0,11.0,0.3080357142857143,0.5357142857142857
10.0,85.66666666666667,22.0,0.28125,0.5089285714285714
